name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people
Sixth Avenue Cafe And Patisserie,No,No,4.4,174,+91 9020902096,Koramangala 5th Block,"Cafe, Dessert Parlor","Tea, Chocolate Bomb, Waffles, Peri Chicken, Fries, Pasta Alfredo, Mocktails","Cafe, Italian, Desserts",600
Sixth Avenue Cafe And Patisserie,No,No,4.4,174,+91 9020902096,Koramangala 5th Block,"Cafe, Dessert Parlor","Tea, Chocolate Bomb, Waffles, Peri Chicken, Fries, Pasta Alfredo, Mocktails","Cafe, Italian, Desserts",600
Sixth Avenue Cafe And Patisserie,No,No,4.4,168,+91 9020902096,Koramangala 5th Block,"Cafe, Dessert Parlor","Tea, Chocolate Bomb, Waffles, Mojito, Fries, Pasta Alfredo, Burgers","Cafe, Italian, Desserts",600
Sixth Avenue Cafe And Patisserie,No,No,4.4,168,+91 9020902096,Koramangala 5th Block,"Cafe, Dessert Parlor","Tea, Chocolate Bomb, Waffles, Fries, Pasta Alfredo, Mocktails, Burgers","Cafe, Italian, Desserts",600
Pizza Stop,Yes,No,3.8,166,080 46640404,Basavanagudi,Quick Bites,"Pizza, White Sauce Pasta, Masala Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.2,166,080 43704050,Domlur,Quick Bites,"Pasta, Supreme Pizza, Thin Crust Pizza, Cheesy Garlic Bread","Pizza, Italian",600
Ottimo - ITC Gardenia,No,Yes,4.3,165,080 22119898,Richmond Road,Fine Dining,"Tiramisu, Bruschettas, Salmon, Chocolate Dessert, King Prawns, Wine, Scallops","Italian, Salad","3,000"
Ottimo - ITC Gardenia,No,Yes,4.3,165,080 22119898,Richmond Road,Fine Dining,"Tiramisu, Bruschettas, Salmon, Chocolate Dessert, King Prawns, Wine, Scallops","Italian, Salad","3,000"
Ottimo - ITC Gardenia,No,Yes,4.3,165,080 22119898,Richmond Road,Fine Dining,"Tiramisu, Bruschettas, Salmon, Chocolate Dessert, King Prawns, Wine, Scallops","Italian, Salad","3,000"
Pizza Stop,Yes,No,3.8,165,080 46640404,Basavanagudi,Quick Bites,"Pizza, White Sauce Pasta, Masala Garlic Bread","Pizza, Italian",600
Ottimo - ITC Gardenia,No,Yes,4.3,164,080 22119898,Richmond Road,Fine Dining,"Tiramisu, Bruschettas, Salmon, Chocolate Dessert, King Prawns, Wine, Scallops","Italian, Salad","3,000"
Ottimo - ITC Gardenia,No,Yes,4.3,164,080 22119898,Richmond Road,Fine Dining,"Tiramisu, Bruschettas, Salmon, Chocolate Dessert, King Prawns, Wine, Scallops","Italian, Salad","3,000"
The Coffee Shack,Yes,Yes,4.2,164,+91 9731644212,Banashankari,Cafe,"Coffee, Spaghetti, Pancakes, Nachos, Pasta, Sandwich, Garlic Bread","Cafe, Chinese, Continental, Italian",500
The Coffee Shack,Yes,Yes,4.2,164,+91 9731644212,Banashankari,Cafe,"Coffee, Spaghetti, Pancakes, Nachos, Pasta, Sandwich, Garlic Bread","Cafe, Chinese, Continental, Italian",500
The Coffee Shack,Yes,Yes,4.2,164,+91 9731644212,Banashankari,Cafe,"Coffee, Spaghetti, Pancakes, Nachos, Pasta, Sandwich, Garlic Bread","Cafe, Chinese, Continental, Italian",500
Pizza Stop,Yes,No,3.8,164,080 46640404,Basavanagudi,Quick Bites,"Pizza, White Sauce Pasta, Masala Garlic Bread","Pizza, Italian",600
Pizza Stop,Yes,No,3.8,164,080 46640404,Basavanagudi,Quick Bites,"Pizza, White Sauce Pasta, Masala Garlic Bread","Pizza, Italian",600
Step Right Up,Yes,No,4.1,161,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,161,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Eating Love,Yes,No,4.3,160,+91 9739587654,Sarjapur Road,Cafe,"Pizza, White Sauce Pasta","Cafe, Italian, Pizza",800
Eating Love,Yes,No,4.3,160,+91 9739587654,Sarjapur Road,Cafe,"Pizza, White Sauce Pasta","Cafe, Italian, Pizza",800
Eating Love,Yes,No,4.3,160,+91 9739587654,Sarjapur Road,Cafe,"Pizza, White Sauce Pasta","Cafe, Italian, Pizza",800
Sixth Avenue Cafe And Patisserie,No,No,4.4,159,+91 9020902096,Koramangala 5th Block,"Cafe, Dessert Parlor","Tea, Chocolate Bomb, Waffles, Mojito, Fries, Pasta Alfredo, Burgers","Cafe, Italian, Desserts",600
Sixth Avenue Cafe And Patisserie,No,No,4.4,159,+91 9020902096,Koramangala 5th Block,"Cafe, Dessert Parlor","Tea, Chocolate Bomb, Waffles, Mojito, Fries, Pasta Alfredo, Burgers","Cafe, Italian, Desserts",600
Step Right Up,Yes,No,4.1,159,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,159,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,159,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,159,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Lounge 189,No,No,3.8,158,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,158,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,158,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,158,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,158,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,157,080 49652822,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Lounge 189,No,No,3.8,157,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,157,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,157,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,157,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Lounge 189,No,No,3.8,157,+91 9513888911,HSR,"Lounge, Bar","Cocktails, Watermelon Mojito, Orange Mojito, Steak, Fish, Long Island Iced Tea, Sauteed Vegetables","Continental, Italian","1,300"
Cafe Shuffle,Yes,Yes,4.2,153,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Step Right Up,Yes,No,4.1,153,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,153,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,153,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,153,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,153,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Step Right Up,Yes,No,4.1,153,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Pizza Stop,Yes,No,3.8,153,080 46640404,Banaswadi,Quick Bites,"Garlic Bread, Nachos, Pasta, Thin Crust Pizza, Hawaian Pizza, Manali Pizza","Pizza, Italian",500
Tree Tops Bar & Kitchen,No,Yes,4.4,152,080 45128778,Lavelle Road,"Casual Dining, Bar","Cocktails, Peri Peri Chicken Burger, Pasta, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Tree Tops Bar & Kitchen,No,Yes,4.4,152,080 45128778,Lavelle Road,"Casual Dining, Bar","Cocktails, Peri Peri Chicken Burger, Pasta, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Cafe Shuffle,Yes,Yes,4.2,152,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Step Right Up,Yes,No,4.1,152,+91 9513173681,Vasanth Nagar,Cafe,"Burgers, Peri Peri Fries, Exotic Pizza, Sandwiches, Veggie Pizza, White Sauce Pasta, French Fries","Cafe, Italian",300
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,152,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,151,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Pizza Stop,Yes,No,3.8,151,080 46640404,Banaswadi,Quick Bites,"Garlic Bread, Nachos, Pasta, Thin Crust Pizza, Manali Pizza, Hawaian Pizza","Pizza, Italian",500
Pizza Stop,Yes,No,3.8,151,080 46640404,Banaswadi,Quick Bites,"Garlic Bread, Nachos, Pasta, Thin Crust Pizza, Manali Pizza, Hawaian Pizza","Pizza, Italian",500
Pizza Stop,Yes,No,3.8,151,080 46640404,Banaswadi,Quick Bites,"Garlic Bread, Nachos, Pasta, Thin Crust Pizza, Manali Pizza, Hawaian Pizza","Pizza, Italian",500
Pizza Stop,Yes,No,3.8,151,080 46640404,Banaswadi,Quick Bites,"Garlic Bread, Nachos, Pasta, Thin Crust Pizza, Manali Pizza, Hawaian Pizza","Pizza, Italian",500
La-Pizza,Yes,No,3.6,151,+91 9611311662,East Bangalore,Delivery,"Pasta, Burgers, Farm Pizza, Fries","Italian, Pizza, Burger",450
La-Pizza,Yes,No,3.6,151,+91 9611311662,East Bangalore,Delivery,"Pasta, Burgers, Farm Pizza, Fries","Italian, Pizza, Burger",450
La-Pizza,Yes,No,3.6,151,+91 9611311662,East Bangalore,Delivery,"Pasta, Burgers, Farm Pizza, Fries","Italian, Pizza, Burger",450
Cafe Shuffle,Yes,Yes,4.2,150,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Cafe Shuffle,Yes,Yes,4.2,150,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Cafe Shuffle,Yes,Yes,4.2,150,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Cafe Shuffle,Yes,Yes,4.2,150,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Cafe Shuffle,Yes,Yes,4.2,150,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Cafe Shuffle,Yes,Yes,4.2,150,+91 9742166777,Banashankari,Cafe,"Mocktails, Peri Fries, Lasagne, Pizza, Chicken Bbq Wings, Virgin Mojito, Nachos","Cafe, Italian, Continental",600
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,150,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,150,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,150,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,150,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,150,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Tangerine - Davanam Sarovar Portico Suites,Yes,Yes,4.0,150,080 49652825,Koramangala 2nd Block,Casual Dining,"Breakfast Buffet, Sushi, Cheesecake, Gulab Jamun, Lunch Buffet, Fish, Noodles","Continental, Italian, North Indian, Asian, Bakery, Chinese, European, Japanese","1,100"
Eating Love,Yes,No,4.3,149,+91 9739587654,Sarjapur Road,Cafe,"Pizza, White Sauce Pasta","Cafe, Italian, Pizza",800
Eating Love,Yes,No,4.3,149,+91 9739587654,Sarjapur Road,Cafe,"Pizza, White Sauce Pasta","Cafe, Italian, Pizza",800
Eating Love,Yes,No,4.3,149,+91 9739587654,Sarjapur Road,Cafe,"Pizza, White Sauce Pasta","Cafe, Italian, Pizza",800
Cafe Braqa,Yes,Yes,4.1,147,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Pizza, Cappuccino, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Cafe Braqa,Yes,Yes,4.1,147,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Pizza, Cappuccino, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Cafe Braqa,Yes,Yes,4.1,147,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Pizza, Cappuccino, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Cafe Braqa,Yes,Yes,4.1,147,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Pizza, Cappuccino, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Pizza Stop,Yes,No,3.4,145,080 46640404,Jayanagar,Quick Bites,"Pasta, Thin Crust Pizza, Cheesy Garlic Bread, Salsa, Brownie, Manali Pizza, Masala Garlic Bread","Pizza, Italian",600
Cafe Braqa,Yes,Yes,4.0,144,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Cappuccino, Pizza, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Cafe Braqa,Yes,Yes,4.0,144,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Cappuccino, Pizza, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Cafe Braqa,Yes,Yes,4.0,144,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Cappuccino, Pizza, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Cafe Braqa,Yes,Yes,4.0,144,+91 7204874361,Indiranagar,Cafe,"Ginger Tea, Cup Cake, Sandwich, Pasta, Cappuccino, Pizza, Cheese Sticks","Cafe, Italian, Continental, Beverages",700
Via Milano,No,Yes,4.6,142,080 49652546,Sarjapur Road,Casual Dining,"Pizza, Tiramisu, Wine, Vegetarian, Sangria, Gnocchi, Pasta","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,No,Yes,4.6,142,080 49652546,Sarjapur Road,Casual Dining,"Pizza, Tiramisu, Wine, Vegetarian, Sangria, Gnocchi, Pasta","Salad, Italian, Desserts, Pizza","1,500"
Eddy's Cafe,Yes,No,4.1,142,+91 6361292968,Indiranagar,Cafe,"Dark Chocolate Shake, Cappuccino, Pancakes, Hot Chocolate, Wedges, Waffles, Garlic Bread","Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750
Eddy's Cafe,Yes,No,4.1,142,+91 6361292968,Indiranagar,Cafe,"Dark Chocolate Shake, Cappuccino, Pancakes, Hot Chocolate, Wedges, Waffles, Garlic Bread","Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750
Eddy's Cafe,Yes,No,4.1,142,+91 6361292968,Indiranagar,Cafe,"Dark Chocolate Shake, Cappuccino, Pancakes, Hot Chocolate, Wedges, Waffles, Garlic Bread","Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750
The Chocolate Heaven,Yes,No,3.8,139,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
The Chocolate Heaven,Yes,No,3.8,139,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
The Chocolate Heaven,Yes,No,3.8,139,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
The Chocolate Heaven,Yes,No,3.8,139,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
Eddy's Cafe,Yes,No,4.1,137,+91 6361292968,Indiranagar,Cafe,"Dark Chocolate Shake, Cappuccino, Pancakes, Hot Chocolate, Wedges, Waffles, Garlic Bread","Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750
Eddy's Cafe,Yes,No,4.1,137,+91 6361292968,Indiranagar,Cafe,"Dark Chocolate Shake, Cappuccino, Pancakes, Hot Chocolate, Wedges, Waffles, Garlic Bread","Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750
Eddy's Cafe,Yes,No,4.1,137,+91 6361292968,Indiranagar,Cafe,"Dark Chocolate Shake, Cappuccino, Pancakes, Hot Chocolate, Wedges, Waffles, Garlic Bread","Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750
The Chocolate Heaven,Yes,No,3.8,135,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
The Chocolate Heaven,Yes,No,3.8,135,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
The Chocolate Heaven,Yes,No,3.8,135,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
The Chocolate Heaven,Yes,No,3.8,135,+91 9686977688,Old Airport Road,"Dessert Parlor, Cafe","Paneer Pizza, Sizzler Brownie, Hot Chocolate, Pancakes, Pasta, Coffee, Nutella Waffle","Desserts, Cafe, Italian, Beverages",700
Tree Tops Bar & Kitchen,No,Yes,4.4,134,080 45128778,Lavelle Road,"Casual Dining, Bar","Cocktails, Peri Peri Chicken Burger, Pasta, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Tree Tops Bar & Kitchen,No,Yes,4.4,133,080 45128778,Lavelle Road,"Casual Dining, Bar","Cocktails, Peri Peri Chicken Burger, Pasta, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Tree Tops Bar & Kitchen,No,Yes,4.4,133,080 45128778,Lavelle Road,"Casual Dining, Bar","Cocktails, Peri Peri Chicken Burger, Pasta, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
